13.9,25
13.9,28
14.1,19
14.3,38
14.6,6
14.6,23
14.7,12
14.8,11
15.1,14
15.3,37
15.3,17
15.3,29
15.3,31
15.4,16
15.7,7
15.9,9
15.9,26
16,13
16.4,20
17.1,1
17.1,36
17.2,30
17.3,4
17.7,10
18.2,33
18.3,22
18.3,27
18.4,3
18.5,2
18.6,32
18.7,34
18.8,41
18.9,8
18.9,35
19,5
19.3,40
19.3,0
19.3,21
19.5,15
20,18
20.2,39
20.5,24
33,25
33,28
33.4,19
33.8,38
34.4,6
34.4,23
34.5,12
34.8,11
35.4,14
35.8,37
35.8,17
35.8,29
35.8,31
36,16
36.5,7
37,9
37,26
37.2,13
38,20
39.4,1
39.4,36
39.6,30
39.8,4
40.6,10
41.6,33
41.8,22
41.8,27
42,3
42.2,2
42.4,32
42.6,34
42.8,41
43,8
43,35
43.2,5
43.8,40
43.8,0
43.8,21
44.2,15
45.2,18
45.6,39
46.2,24
52.1,25
52.1,28
52.7,19
53.3,38
54.2,6
54.2,23
54.4,12
54.8,11
55.7,14
56.3,37
56.3,17
56.3,29
56.3,31
56.6,16
57.4,7
58.1,9
58.1,26
58.4,13
59.6,20
61.7,36
61.7,1
62,30
62.3,4
63.5,10
65,33
65.3,22
65.3,27
65.6,3
65.9,2
66.2,32
66.5,34
66.8,41
67.1,8
67.1,35
67.4,5
68.3,40
68.3,0
68.3,21
68.9,15
70.4,18
71,39
71.2,25
71.2,28
71.9,24
72,19
72.8,38
74,6
74,23
74.3,12
74.8,11
76,14
76.8,37
76.8,17
76.8,29
76.8,31
77.2,16
78.3,7
79.2,9
79.2,26
79.6,13
81.1,20
84,36
84,1
84.4,30
84.8,4
86.4,10
88.4,33
88.8,22
88.8,27
89.2,3
89.6,2
90,32
90.3,25
90.3,28
90.4,34
90.8,41
91.2,8
91.2,35
91.3,19
91.6,5
92.3,38
92.8,40
92.8,0
92.8,21
93.6,15
93.8,6
93.8,23
94.2,12
94.8,11
95.6,18
96.3,14
96.4,39
97.3,37
97.3,17
97.3,29
97.3,31
97.6,24
97.8,16
99.2,7
100.3,9
100.3,26
100.8,13
102.7,20
106.3,36
106.3,1
106.8,30
107.3,4
109.3,10
109.4,25
109.4,28
110.6,19
111.8,33
111.8,38
112.3,22
112.3,27
112.8,3
113.3,2
113.6,6
113.6,23
113.8,32
114.1,12
114.3,34
114.8,11
114.8,41
115.3,8
115.3,35
115.8,5
116.6,14
117.3,40
117.3,0
117.3,21
117.8,37
117.8,17
117.8,29
117.8,31
118.3,15
118.4,16
120.1,7
120.8,18
121.4,9
121.4,26
121.8,39
122,13
123.3,24
124.3,20
128.5,25
128.5,28
128.6,36
128.6,1
129.2,30
129.8,4
129.9,19
131.3,38
132.2,10
133.4,6
133.4,23
134,12
134.8,11
135.2,33
135.8,22
135.8,27
136.4,3
136.9,14
137,2
137.6,32
138.2,34
138.3,37
138.3,17
138.3,29
138.3,31
138.8,41
139,16
139.4,8
139.4,35
140,5
141,7
141.8,40
141.8,0
141.8,21
142.5,9
142.5,26
143,15
143.2,13
145.8,20
146,18
147.2,39
147.6,25
147.6,28
148.9,24
149.2,19
150.8,38
150.9,1
150.9,36
151.6,30
152.3,4
153.2,6
153.2,23
153.9,12
154.8,11
155.1,10
157.2,14
158.6,33
158.8,37
158.8,17
158.8,29
158.8,31
159.3,22
159.3,27
159.6,16
160,3
160.7,2
161.4,32
161.9,7
162.1,34
162.8,41
163.5,8
163.5,35
163.6,9
163.6,26
164.2,5
164.4,13
166.3,40
166.3,0
166.3,21
166.7,25
166.7,28
