13.9,39
14.1,8
14.2,34
14.4,5
15,36
15.1,0
16.4,6
29.3,10
29.6,25
29.6,14
29.7,17
29.9,26
30.1,7
30.2,24
30.4,31
30.4,37
30.9,2
31,9
31.1,40
31.1,4
31.1,20
31.3,28
31.4,3
31.4,19
31.4,23
31.7,29
32,1
32.1,15
32.1,30
32.2,41
32.4,16
32.4,21
32.6,11
32.6,12
32.6,13
32.7,27
32.7,32
32.9,18
33.2,38
33.6,35
34,33
34.1,22
51,8
51.7,34
52.9,39
53.4,5
53.6,0
53.8,36
54.2,6
65.3,25
66.7,37
68.9,14
69.3,17
69.9,26
71.1,24
72.3,10
73.4,7
76.2,31
76.8,9
78,2
78.3,4
78.8,3
79.7,1
79.8,40
80.8,28
81.4,23
81.4,29
81.6,41
82.1,30
83,32
83,38
83.1,21
83.4,27
83.6,35
84.3,33
84.5,5
84.9,22
85.2,20
85.4,19
86,34
86,39
86.3,15
86.7,16
86.9,0
87.1,12
87.2,18
87.2,11
87.3,13
87.4,36
88.8,6
90,8
106.4,25
106.9,37
107.8,26
108.5,24
110.3,14
110.5,17
111.9,10
113.5,7
124.4,2
124.4,31
124.7,5
124.8,4
125.4,3
125.6,34
125.6,0
126.3,1
126.5,6
126.5,40
126.6,39
127.1,28
127.6,36
127.7,9
127.7,29
128.2,23
128.4,30
128.5,41
129.6,8
131.7,21
131.9,38
132,32
132.2,27
133.4,20
133.8,19
133.8,35
133.9,33
134.3,22
134.4,12
135,15
135.6,16
136.2,18
137.8,11
138,13
147.6,25
149.8,37
151.7,26
152.2,10
152.5,24
153.5,7
155.1,14
155.3,17
157.5,34
159.7,5
160.1,39
161.7,36
163.1,0
168.1,6
169.1,2
169.3,40
169.7,4
170.5,3
171.5,8
171.6,1
171.8,31
173.6,28
173.7,9
174.2,29
174.5,23
175.8,30
178,41
178.5,32
179.4,21
179.8,27
181.6,22
182.3,38
182.6,25
183.6,12
183.8,35
184.2,20
184.5,33
184.7,19
185.8,15
186,37
186.4,16
187.1,18
192.3,11
192.4,13
194.7,10
194.9,34
195.5,14
195.7,17
196,26
196.9,24
197.4,39
198.8,7
200.8,5
202.5,0
203.1,36
205.5,6
206.9,2
207.4,4
208.3,40
210,3
210.9,8
211.9,1
216.6,31
218.4,28
219.2,29
220.5,23
221.2,9
221.3,25
223.5,21
223.9,27
226.6,22
226.7,41
227.2,30
228.2,37
229.4,32
231.3,39
231.5,38
232,34
232.7,20
232.7,35
233.5,19
233.6,33
234.4,12
235.1,15
235.8,16
235.8,14
236,17
236.1,5
236.7,18
238.1,36
239.3,26
239.6,0
240.2,24
240.6,10
243.1,7
243.1,11
243.2,13
244.7,8
248.2,6
250,2
250.4,4
251.4,3
253.1,1
253.3,40
255.8,31
260.6,28
263.1,25
265.5,9
267.2,23
270.3,21
271,29
271.1,27
271.8,34
271.8,39
272.8,37
273.6,5
274,41
274.1,30
274.7,22
274.9,36
275.3,32
275.4,0
276.5,26
278.2,14
278.5,17
278.6,38
278.8,20
279,33
279.5,35
280.6,19
282.7,8
282.9,10
283.5,12
284.2,6
285,7
285.6,24
289.2,15
289.9,16
289.9,11
290,13
290.7,18
296.6,2
296.7,31
297,4
297.5,40
297.6,3
298.4,28
298.8,1
299.4,25
302.3,39
306.7,5
307,9
309.3,0
311,23
314.6,34
315.4,14
315.6,17
317.4,36
317.6,29
317.8,26
317.8,37
318.3,20
319,21
319.3,30
319.9,27
320.3,41
321.3,32
322.2,19
322.2,6
322.9,22
323.7,38
324.4,8
324.8,35
325.5,10
327,7
327.4,24
328.9,12
331.6,11
331.7,13
335.7,33
336,15
336.7,16
337.4,18
340.6,39
340.7,31
341.8,25
342,40
342.3,28
342.7,2
343.1,4
343.7,3
343.9,5
344.7,1
344.8,0
349.5,9
351.2,34
354.4,36
356.9,14
357.1,17
359.1,20
359.9,19
360.1,23
361,37
361.9,26
364.9,6
366.9,21
366.9,8
367.4,27
367.5,24
367.5,29
368.4,10
368.4,30
369.4,22
369.8,7
369.8,41
371,32
372.2,38
373,35
373.5,39
383.1,15
384.3,40
384.4,5
384.7,25
385.4,0
385.9,12
386.3,11
386.4,2
386.4,13
386.8,4
388.5,31
388.6,3
389.8,34
390.1,1
390.1,28
390.1,33
392.6,9
393.2,16
393.3,36
393.9,18
397.5,14
397.6,17
398.1,37
404.4,26
404.7,20
405.2,23
405.9,6
406.2,8
407.8,24
410.1,10
410.7,21
411.7,7
412.2,19
413.5,27
413.8,29
414.2,39
414.7,30
417,41
417.9,5
419.3,32
419.3,38
419.4,0
420.6,35
421.9,40
424.6,34
425.2,22
