2.579628126664108123e+00,5.289715130479355487e+00,1.090957635235419554e+00,2.185874920826684220e-01,2.203661636483417396e+00,4.402236226125936902e+00,2.648903031681486908e+01,1.385083531532844781e+01,1.149968748670634255e+00,2.636496994695646023e+00,4.238750263185583833e+01,2.779249870133602940e+01,6.633685370634040401e-01,1.731209512796169303e+00,4.432281269127776113e+01,3.245204529394480630e+01
3.547581471294493749e+00,8.889320232386316079e+00,8.034778904287124268e-01,1.210595295115271530e-01,6.214357385769580411e+00,1.275281934896604952e+01,3.366319677985958947e+01,1.437601627330996834e+01,5.001426542485531535e+00,1.030647519373001053e+01,6.255212603978620223e+01,3.745597945369858905e+01,3.609053623536814914e+00,7.971437416673256671e+00,6.800008117022936460e+01,4.618518187620425408e+01
9.991389945193863298e+01,1.004326316823105714e+02,4.793309717159828409e+01,1.342779749422208191e+01,5.076050822669834872e+01,4.598871965256919481e+01,9.690492599672572283e+01,8.652035548958838262e+01,1.925346052964280830e+01,2.188777749569259612e+01,9.648505305927345432e+01,8.900942939335877213e+01,7.332212945536726423e+00,1.082005113516870054e+01,9.400296907833406124e+01,8.550017193855954645e+01
2.029411080779073373e+01,3.502165871189063040e+01,1.302483969742899461e+01,3.626061875325854444e+00,1.299953222422772114e+01,2.067184906155217305e+01,8.742854100909730164e+01,6.892064556287510868e+01,4.904317967346442764e+00,1.001334467220379842e+01,8.779828876046457253e+01,7.483818747535849525e+01,2.096314855074027594e+00,5.323106142939484364e+00,8.200699418682630437e+01,6.987512842286648151e+01
9.439343248476457404e+01,8.808258630423901536e+01,5.989645135702551215e+01,1.980476824161727833e+01,4.329562834298443619e+01,3.729230531644518010e+01,9.668323754096003597e+01,8.547559110001979832e+01,1.560733348752150818e+01,1.635478558852405939e+01,9.596526158445325905e+01,8.729065281009910393e+01,5.302655258034612018e+00,6.676997303689386598e+00,9.303881975213926125e+01,8.316108490108307194e+01
1.214650652100886852e+01,2.432559210463431043e+01,6.087988420325456396e+00,1.016180085439973846e+00,8.885286499367740731e+00,1.619636054062716113e+01,6.994898844594716536e+01,3.540715747396195923e+01,3.776813518987718776e+00,8.351579104940793030e+00,7.800317053342074303e+01,5.016624992770868374e+01,1.715225983605856319e+00,4.623085818320367579e+00,7.322234924757735541e+01,4.947856007439473558e+01
3.860492753997206261e+00,7.232745700075772000e+00,8.112182765674887941e-01,2.277475794372671447e-01,2.580733525158824371e+00,4.694374905037049572e+00,1.899154723686361734e+01,9.915509864958861996e+00,9.898780331534446919e-01,2.334564834244238440e+00,2.982812032488345011e+01,1.771235814016871757e+01,3.425790222349663350e-01,1.209543522173614383e+00,2.848594685222166945e+01,1.917495427337852121e+01
7.044682047292927507e+01,7.152276297166810082e+01,4.298762278955427263e+01,1.348655320128058399e+01,3.436785088166126201e+01,3.286189348410412236e+01,9.285346591857711473e+01,7.878518183526736607e+01,1.266495604701829159e+01,1.519051958923846612e+01,9.294600272146189468e+01,8.246392426078591598e+01,4.649180273467934832e+00,6.998994353154427195e+00,8.931053065186975459e+01,7.841444673143824673e+01
2.281634095828020392e+01,3.974671384540845054e+01,6.501761364967889811e+00,1.045124760361244354e+00,2.230869182130711792e+01,3.198666817301392129e+01,7.225763167723006575e+01,3.420325859991935147e+01,1.299630060968027223e+01,2.020850912451710002e+01,8.305106106970454505e+01,5.478241056243995644e+01,7.473886310140745337e+00,1.312465764827335235e+01,8.138836072120808751e+01,5.722445982926688401e+01
7.322885767751977859e+00,1.625327377272807183e+01,2.699225347542542952e+00,4.819927844005489903e-01,6.281880381818030656e+00,1.200584764928274595e+01,5.503458383903990381e+01,2.701458178348504191e+01,2.719995629455957964e+00,6.234742734649566742e+00,6.818189756014456293e+01,4.225814644890408545e+01,1.238759045277215698e+00,3.425209717304767754e+00,6.390115242996032663e+01,4.242861338554912720e+01
8.605933225164278610e+01,7.818426157132380183e+01,6.184013524630534420e+01,2.132489902582837260e+01,3.819707251873678899e+01,3.220454724911333244e+01,9.624598958355309719e+01,8.398870113829761408e+01,1.308436537688360879e+01,1.342677473297101898e+01,9.538834079982672165e+01,8.573387276363915532e+01,4.171026947758523562e+00,4.586124865444581644e+00,9.213174202050342387e+01,8.135790106381537612e+01
4.270955377546409082e+00,1.076550536264908331e+01,1.145025183965429738e+00,1.687726216356970899e-01,5.208263109171739735e+00,1.158333688629336855e+01,3.569768548706514366e+01,1.074111612043098773e+01,3.039416960049163841e+00,7.608599608610920662e+00,5.406432538957143663e+01,2.164071858035613616e+01,1.830534050270795410e+00,5.176472920721043813e+00,5.385371385879876271e+01,2.435530669888992961e+01
1.835383026702706388e+01,2.739967135215344740e+01,7.274105208639801035e+00,2.397780086198441296e+00,1.630185388860491358e+01,2.168375966955829526e+01,7.950464062762989670e+01,5.587488018000561141e+01,7.836086535080355908e+00,1.228015454397114503e+01,8.536716988225776959e+01,6.903502800137647455e+01,3.940158850024200188e+00,7.372849215170114157e+00,8.157598600047340653e+01,6.743078578722020211e+01
2.216710697378356087e+01,3.462086502378324582e+01,2.493605025694354538e+01,8.694997492857968524e+00,1.144347286871100522e+01,1.788539429027426664e+01,8.828139525924397901e+01,7.127658838728170565e+01,4.161770963878838714e+00,8.338280176306396285e+00,8.737731462498270218e+01,7.457965736477254381e+01,1.663720419362359149e+00,3.996181133944113117e+00,8.123662933883393578e+01,6.924786626300378600e+01
5.397638383543951868e+00,1.067506818555179748e+01,6.293021936371137048e-01,1.538965530091341294e-01,7.362012158073251378e+00,1.227112341352087732e+01,2.945412138856808326e+01,1.496095572724617462e+01,4.363867448782374758e+00,7.996099010357232473e+00,5.370526429360523935e+01,3.269506761799747352e+01,2.601942283706792480e+00,5.217536152346737843e+00,5.625946935609086097e+01,3.802568396989615707e+01
