3.17077,6.4263,1.75469,0.457136,3.47911,6.88294,44.8792,29.144,2.32797,4.80902,66.7584,49.6086,1.27961,3.29639,68.0268,53.1655
2.79364,5.67042,1.04821,0.151841,3.70942,6.80165,41.2497,25.8636,2.25858,4.83388,65.5019,47.8489,1.38396,3.36043,67.3354,51.936
3.53582,6.85478,2.42411,0.627298,3.69,7.1303,47.9283,30.7882,2.18933,5.06864,68.126,50.1964,1.40816,3.40601,68.8637,53.4343
2.6799,5.52177,0.722902,0.0732647,3.79096,7.17544,39.5723,24.1296,2.46387,5.05607,65.8648,47.5424,1.57914,3.44991,68.1177,52.1294
2.82219,6.00828,1.04022,0.152082,3.73721,7.48299,41.8878,25.7715,2.35953,5.19956,66.8241,48.3113,1.609,3.62019,68.8149,52.7279
2.69409,5.59254,1.10411,0.181326,3.58869,7.04774,40.5955,24.9372,2.1491,4.86019,64.857,46.5564,1.53213,3.3289,67.0493,50.8828
3.16914,6.45621,2.08624,0.546448,3.40542,7.03623,45.2199,28.4121,2.08023,4.83027,66.3697,47.9308,1.42277,3.34696,67.6188,51.5483
3.13127,6.28979,1.84537,0.461109,3.68657,6.71734,44.1697,27.5673,2.21605,4.75059,65.6923,47.2478,1.3831,3.38242,67.1276,50.9302
3.02719,6.30202,1.40998,0.302538,4.0037,8.02378,43.1802,26.5565,3.04775,6.49227,67.9483,48.7978,2.24598,5.30321,71.1753,54.3518
2.87389,5.62598,1.22024,0.154464,3.44969,6.42359,39.9693,23.736,2.08216,4.60998,62.5067,42.814,1.41381,3.1477,64.4864,46.6996
1.81556,4.01867,0.146818,-0.0658369,3.97573,7.485,20.2435,11.7785,2.73106,5.75183,56.7622,40.0947,1.78471,3.96153,64.0607,48.3337
2.15065,4.73018,0.211125,-0.0250344,4.26014,7.82336,23.1247,13.6187,2.8298,5.9389,58.8665,41.8763,1.93456,4.14961,65.1055,49.3741
2.27132,5.20605,0.332312,0.0188206,3.90545,7.63301,25.9246,15.5897,2.54882,5.63434,59.0754,42.1267,1.65468,3.93071,64.4523,48.7892
2.08848,4.92022,0.257555,-0.0187079,3.82716,7.6161,22.9224,13.4447,2.80864,5.62515,57.6326,40.7147,1.74897,4.04382,64.0932,48.3101
2.26537,5.40849,0.326348,0.0218293,4.01192,7.86517,26.022,15.3959,2.89207,5.90363,60.0674,42.7698,1.66949,4.1135,65.5118,49.6928
1.59024,3.83664,0.107605,-0.0813008,4.2355,7.66375,18.4178,10.4065,2.96948,5.95963,56.1954,39.1995,1.89903,4.2936,64.2112,48.0925
2.40214,5.41324,0.292851,-0.0031278,4.4185,8.12224,26.4169,15.5923,2.99882,5.94553,61.0236,43.48,1.88776,4.33915,66.2296,50.2674
2.45632,5.62247,0.341002,0.0125423,4.04933,7.93621,27.0341,16.0103,2.71326,5.98429,60.3815,42.8509,1.65468,4.23233,65.4008,49.4042
2.36075,5.11809,0.310934,-0.0188253,4.2226,7.67476,25.2979,14.7779,2.72077,5.58381,59.2261,41.7294,1.85671,4.06311,64.8095,48.7073
2.19435,5.16897,0.292599,0.0031225,3.83884,7.66302,24.4234,14.1911,2.75964,5.67349,58.5769,41.1122,1.74212,4.22656,64.5492,48.406
